dataset,foundational_model,adapter,n_features,n_components,is_fine_tuned,context_length,forecasting_horizon,running_time,seed,metric,value,use_revin,pca_in_preprocessing
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,False,512,192,53.23286915,30994,scaled_mse,0.894418212,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,False,512,192,53.23286915,30994,scaled_mae,0.676287682,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,192,63.45406103,30994,mse,0.715322585,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,192,63.45406103,30994,mae,0.579579938,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,192,63.45406103,30994,scaled_mse,0.713993951,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,192,63.45406103,30994,scaled_mae,0.580493098,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,192,74.11976147,30994,mse,0.716737498,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,192,74.11976147,30994,mae,0.580309821,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,192,74.11976147,30994,scaled_mse,0.715403237,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,192,74.11976147,30994,scaled_mae,0.58122093,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,192,85.41486144,30994,mse,0.717039188,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,192,85.41486144,30994,mae,0.580626748,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,192,85.41486144,30994,scaled_mse,0.715699752,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,192,85.41486144,30994,scaled_mae,0.58153691,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,96,19.37196755,24270,mse,1.097410667,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,96,19.37196755,24270,mae,0.7836621,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,96,19.37196755,24270,scaled_mse,1.093812428,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,96,19.37196755,24270,scaled_mae,0.785081132,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,96,29.15450335,24270,mse,1.074508327,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,96,29.15450335,24270,mae,0.780791583,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,96,29.15450335,24270,scaled_mse,1.070728984,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,96,29.15450335,24270,scaled_mae,0.781990012,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,96,39.90047383,24270,mse,1.07466796,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,96,39.90047383,24270,mae,0.782565152,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,96,39.90047383,24270,scaled_mse,1.069607457,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,96,39.90047383,24270,scaled_mae,0.783152969,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,192,21.66376209,27031,mse,1.099886237,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,192,21.66376209,27031,mae,0.786733863,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,192,21.66376209,27031,scaled_mse,1.095134952,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,192,21.66376209,27031,scaled_mae,0.787723682,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,192,29.97102237,27031,mse,1.083050396,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,192,29.97102237,27031,mae,0.788059654,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,192,29.97102237,27031,scaled_mse,1.077924951,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,192,29.97102237,27031,scaled_mae,0.788731474,False,False
ETTh1,AutonLab/MOMENT-1-large,,7,7,False,512,192,81.64724135,19467,mse,0.71844941,False,False
ETTh1,AutonLab/MOMENT-1-large,,7,7,False,512,192,81.64724135,19467,mae,0.580560799,False,False
ETTh1,AutonLab/MOMENT-1-large,,7,7,False,512,192,81.64724135,19467,scaled_mse,0.717142712,False,False
ETTh1,AutonLab/MOMENT-1-large,,7,7,False,512,192,81.64724135,19467,scaled_mae,0.581477168,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,192,40.31334519,27031,mse,1.084877476,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,192,40.31334519,27031,mae,0.790435912,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,192,40.31334519,27031,scaled_mse,1.078661558,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,192,40.31334519,27031,scaled_mae,0.790585377,False,False
ETTh1,AutonLab/MOMENT-1-large,,7,7,True,512,192,175.8976912,11038,mse,0.443111175,False,False
ETTh1,AutonLab/MOMENT-1-large,,7,7,True,512,192,175.8976912,11038,mae,0.447275751,False,False
ETTh1,AutonLab/MOMENT-1-large,,7,7,True,512,192,175.8976912,11038,scaled_mse,0.441769772,False,False
ETTh1,AutonLab/MOMENT-1-large,,7,7,True,512,192,175.8976912,11038,scaled_mae,0.448093375,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,False,512,192,49.60359931,27031,mse,0.893965769,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,False,512,192,49.60359931,27031,mae,0.673914804,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,False,512,192,49.60359931,27031,scaled_mse,0.894376576,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,False,512,192,49.60359931,27031,scaled_mae,0.676076859,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,192,61.200598,27031,mse,0.716634483,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,192,61.200598,27031,mae,0.580890242,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,192,61.200598,27031,scaled_mse,0.715269549,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,192,61.200598,27031,scaled_mae,0.581795275,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,192,71.25375366,27031,mse,0.715631254,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,192,71.25375366,27031,mae,0.57983639,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,192,71.25375366,27031,scaled_mse,0.714319306,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,192,71.25375366,27031,scaled_mae,0.580755999,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,192,81.44177389,27031,mse,0.713957386,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,192,81.44177389,27031,mae,0.578683315,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,192,81.44177389,27031,scaled_mse,0.712632949,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,192,81.44177389,27031,scaled_mae,0.579597139,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,True,512,192,74.24079084396362,3886,mse,1.026940541056035,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,True,512,192,74.24079084396362,3886,mae,0.7642109834481217,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,True,512,192,74.24079084396362,3886,scaled_mse,1.0223201301259168,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,True,512,192,74.24079084396362,3886,scaled_mae,0.765086198661998,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,True,512,192,73.81024408340454,3886,mse,0.935170301677596,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,True,512,192,73.81024408340454,3886,mae,0.749072544361326,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,True,512,192,73.81024408340454,3886,scaled_mse,0.9275614576227204,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,True,512,192,73.81024408340454,3886,scaled_mae,0.7490951790049708,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,True,512,192,92.34485411643982,3886,mse,0.8940116159955215,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,True,512,192,92.34485411643982,3886,mae,0.7155582816214638,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,True,512,192,92.34485411643982,3886,scaled_mse,0.8863415412776933,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,True,512,192,92.34485411643982,3886,scaled_mae,0.7151328164135108,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,True,512,192,113.60983467102052,3886,mse,0.6858645808837368,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,True,512,192,113.60983467102052,3886,mae,0.6014865556795251,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,True,512,192,113.60983467102052,3886,scaled_mse,0.6835442068004617,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,True,512,192,113.60983467102052,3886,scaled_mae,0.6032307706357959,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,True,512,192,132.4392287731171,3886,mse,0.4840773865195121,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,True,512,192,132.4392287731171,3886,mae,0.4834334905982017,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,True,512,192,132.4392287731171,3886,scaled_mse,0.4819217838240671,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,True,512,192,132.4392287731171,3886,scaled_mae,0.4840138696272485,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,True,512,192,156.77637815475464,3886,mse,0.4810732847820539,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,True,512,192,156.77637815475464,3886,mae,0.4806301834285524,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,True,512,192,156.77637815475464,3886,scaled_mse,0.4789679278082733,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,True,512,192,156.77637815475464,3886,scaled_mae,0.4812254383533068,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,True,512,192,176.6594910621643,3886,mse,0.4797887395369754,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,True,512,192,176.6594910621643,3886,mae,0.4796600053570202,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,True,512,192,176.6594910621643,3886,scaled_mse,0.4777569477996841,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,True,512,192,176.6594910621643,3886,scaled_mae,0.4802846699614524,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,336,19.18208885192871,14387,mse,1.0944861766365193,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,336,19.18208885192871,14387,mae,0.7894685735550131,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,336,19.18208885192871,14387,scaled_mse,1.0886797254870364,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,336,19.18208885192871,14387,scaled_mae,0.7895950203234711,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,True,512,336,67.50080633163452,825,mse,1.0302332069265323,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,True,512,336,67.50080633163452,825,mae,0.7558729347443209,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,True,512,336,67.50080633163452,825,scaled_mse,1.0227738551495191,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,True,512,336,67.50080633163452,825,scaled_mae,0.7555817518084815,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,336,27.59859037399292,14387,mse,1.0811049946708042,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,336,27.59859037399292,14387,mae,0.7941853926851096,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,336,27.59859037399292,14387,scaled_mse,1.0747532662599946,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,336,27.59859037399292,14387,scaled_mae,0.7939962522678888,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,720,20.902070999145508,1489,mse,1.0869939263934625,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,720,20.902070999145508,1489,mae,0.7970314729997806,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,720,20.902070999145508,1489,scaled_mse,1.1003815331932274,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,False,512,720,20.902070999145508,1489,scaled_mae,0.7990673097740931,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,720,27.051822423934937,1489,mse,1.0917979926072077,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,720,27.051822423934937,1489,mae,0.8138233504304644,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,720,27.051822423934937,1489,scaled_mse,1.1054962155660062,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,False,512,720,27.051822423934937,1489,scaled_mae,0.8170918087375382,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,336,38.1805145740509,14387,mse,1.0827355487564554,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,336,38.1805145740509,14387,mae,0.7977098820047587,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,336,38.1805145740509,14387,scaled_mse,1.075439543716718,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,336,38.1805145740509,14387,scaled_mae,0.7970781778642683,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,720,35.011613845825195,1489,mse,1.0918334074121814,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,720,35.011613845825195,1489,mae,0.8157051299239594,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,720,35.011613845825195,1489,scaled_mse,1.104056732095742,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,False,512,720,35.011613845825195,1489,scaled_mae,0.8184290326897088,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,True,512,336,73.52825140953064,825,mse,0.9381079635525328,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,True,512,336,73.52825140953064,825,mae,0.7464943867550382,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,True,512,336,73.52825140953064,825,scaled_mse,0.9258466764034275,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,True,512,336,73.52825140953064,825,scaled_mae,0.745038371201791,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,False,512,336,47.22515249252319,14387,mse,0.846948542684881,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,False,512,336,47.22515249252319,14387,mae,0.6540864463982149,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,False,512,336,47.22515249252319,14387,scaled_mse,0.8521045475862511,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,False,512,336,47.22515249252319,14387,scaled_mae,0.6569788754313052,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,False,512,720,43.800372838974,1489,mse,0.8769058118730959,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,False,512,720,43.800372838974,1489,mae,0.6920950357098778,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,False,512,720,43.800372838974,1489,scaled_mse,0.9085334269662594,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,False,512,720,43.800372838974,1489,scaled_mae,0.699826794040233,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,True,512,720,68.73867893218994,25705,mse,1.017842894049318,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,True,512,720,68.73867893218994,25705,mae,0.7576048783194366,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,True,512,720,68.73867893218994,25705,scaled_mse,1.0167649194676722,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,1,True,512,720,68.73867893218994,25705,scaled_mae,0.756600191753302,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,336,57.1098051071167,14387,mse,0.7078334363757727,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,336,57.1098051071167,14387,mae,0.5850680148475362,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,336,57.1098051071167,14387,scaled_mse,0.7110236957445538,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,336,57.1098051071167,14387,scaled_mae,0.5868539354797385,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,720,51.55731058120728,1489,mse,0.7113217708607139,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,720,51.55731058120728,1489,mae,0.6049981550581355,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,720,51.55731058120728,1489,scaled_mse,0.7496878047910872,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,False,512,720,51.55731058120728,1489,scaled_mae,0.6148412256757836,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,True,512,336,92.92583894729614,825,mse,0.8832355539270117,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,True,512,336,92.92583894729614,825,mae,0.7069740940268235,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,True,512,336,92.92583894729614,825,scaled_mse,0.871424576565305,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,True,512,336,92.92583894729614,825,scaled_mae,0.7049525317351287,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,True,512,720,74.3454864025116,25705,mse,1.0903401170403395,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,True,512,720,74.3454864025116,25705,mae,0.8157112276201458,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,True,512,720,74.3454864025116,25705,scaled_mse,1.0758529967926789,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,2,True,512,720,74.3454864025116,25705,scaled_mae,0.8142924710863356,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,336,67.34333825111389,14387,mse,0.7063898474606582,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,336,67.34333825111389,14387,mae,0.5843599414924934,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,336,67.34333825111389,14387,scaled_mse,0.7096106228439605,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,336,67.34333825111389,14387,scaled_mae,0.5861565325763651,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,720,59.7217903137207,1489,mse,0.712481443938931,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,720,59.7217903137207,1489,mae,0.6055092195842678,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,720,59.7217903137207,1489,scaled_mse,0.7509726944892927,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,False,512,720,59.7217903137207,1489,scaled_mae,0.6153813317143525,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,True,512,336,111.7987575531006,825,mse,0.6371784074127202,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,True,512,336,111.7987575531006,825,mae,0.5801704077312997,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,True,512,336,111.7987575531006,825,scaled_mse,0.6400116316759448,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,True,512,336,111.7987575531006,825,scaled_mae,0.5830612146580586,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,720,67.84650778770447,1489,mse,0.7112012689730464,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,720,67.84650778770447,1489,mae,0.6047665101932869,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,720,67.84650778770447,1489,scaled_mse,0.749668407376092,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,720,67.84650778770447,1489,scaled_mae,0.6146170612464336,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,336,78.05248165130615,14387,mse,0.706661840985123,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,336,78.05248165130615,14387,mae,0.5848911046975075,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,336,78.05248165130615,14387,scaled_mse,0.7098345014714472,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,False,512,336,78.05248165130615,14387,scaled_mae,0.5866780429129387,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,True,512,720,90.1136863231659,25705,mse,1.0260845136108012,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,True,512,720,90.1136863231659,25705,mae,0.7738810218365636,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,True,512,720,90.1136863231659,25705,scaled_mse,1.015374111232904,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,3,True,512,720,90.1136863231659,25705,scaled_mae,0.7727989579758765,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,True,512,336,131.0393624305725,825,mse,0.4910217992308948,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,True,512,336,131.0393624305725,825,mae,0.4917155151135419,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,True,512,336,131.0393624305725,825,scaled_mse,0.4912402991405735,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,True,512,336,131.0393624305725,825,scaled_mae,0.4928761055653946,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,True,512,720,106.57775473594666,25705,mse,0.7977371557213635,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,True,512,720,106.57775473594666,25705,mae,0.673516552444881,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,True,512,720,106.57775473594666,25705,scaled_mse,0.8041383655781679,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,4,True,512,720,106.57775473594666,25705,scaled_mae,0.6768656636216037,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,True,512,720,125.27774214744568,25705,mse,0.6012670052820582,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,True,512,720,125.27774214744568,25705,mae,0.5745980337932418,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,True,512,720,125.27774214744568,25705,scaled_mse,0.618060336459983,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,5,True,512,720,125.27774214744568,25705,scaled_mae,0.579608014907489,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,True,512,336,154.42303824424744,825,mse,0.490830492725883,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,True,512,336,154.42303824424744,825,mae,0.4912965672788671,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,True,512,336,154.42303824424744,825,scaled_mse,0.4910273259443246,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,True,512,336,154.42303824424744,825,scaled_mae,0.4924545991460938,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,True,512,720,144.7680540084839,25705,mse,0.5958557715218044,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,True,512,720,144.7680540084839,25705,mae,0.5722873803384276,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,True,512,720,144.7680540084839,25705,scaled_mse,0.6123018025321119,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,6,True,512,720,144.7680540084839,25705,scaled_mae,0.5772423964329135,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,True,512,336,174.95809149742126,825,mse,0.4846664768141826,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,True,512,336,174.95809149742126,825,mae,0.4870736267894534,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,True,512,336,174.95809149742126,825,scaled_mse,0.4849558061188345,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,True,512,336,174.95809149742126,825,scaled_mae,0.488264193306556,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,True,512,720,163.212176322937,25705,mse,0.5945278371001006,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,True,512,720,163.212176322937,25705,mae,0.5710051012430315,False,False
ETTh1,AutonLab/MOMENT-1-large,pca,7,7,True,512,720,163.212176322937,25705,scaled_mse,0.6107336216503354,False,False
