dataset,model,adapter,n_features,n_components,context_length,forecasting_horizon,num_layers,hidden_dim,learning_rate,batch_size,coeff_reconstruction,running_time,seed,mse,mae,test_mse,test_mae,num_coupling,scaled_mse,scaled_mae,test_scaled_mse,test_scaled_mae
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,1.0,64,0.01,64,0.1,18.0888307094574,19837,0.8138371891337669,0.6899797843089424,5.609736317956915,1.631211511102728,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,0.0,128,0.01,32,0.01,23.14293313026428,19837,0.8460936105912926,0.6890140226706339,5.786054891592101,1.6138845844288987,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,0.0,128,0.001,64,10.0,25.641122579574585,19837,0.9212983800168348,0.7398394976696179,6.180097698771802,1.736801819497777,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,1.0,64,0.001,64,1.0,64.30988001823425,19837,0.8833737926820745,0.7316812812664052,6.078462777398312,1.7326165173498735,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,0.0,128,0.001,64,0.1,52.48654174804688,19837,0.9039491178971774,0.731736122276007,6.045107840107966,1.71525763376449,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,2.0,64,0.01,64,10.0,11.485921144485474,19837,0.7158327601301789,0.6584779119479334,5.188348978411761,1.5754459905669866,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,2.0,128,0.01,32,1.0,28.40923857688904,19837,0.7098798893515108,0.6623044057316212,5.1795395160007365,1.582424827281425,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,1.0,64,0.01,32,0.1,43.76913380622864,19837,0.7678248125731598,0.6713992381901863,5.8127111650921375,1.6325774118926375,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,1.0,64,0.001,64,0.1,64.89824652671814,19837,0.8614489626022278,0.7190511232990354,5.877938527973924,1.6999705221093877,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,1.0,64,0.001,32,0.1,44.152225494384766,19837,0.8583492786103343,0.7221878960698684,5.923295315262358,1.707183642554381,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,2.0,128,0.0001,32,0.01,83.62390565872192,19837,0.7090360945943047,0.6654361239038753,5.618303438798627,1.6331775878422383,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,2.0,128,0.0001,64,0.1,125.00099849700928,19837,0.7202573164894324,0.6885742486014118,5.307193542670916,1.6450462596009847,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,0.0,128,0.001,32,1.0,116.90585851669312,19837,0.8243369484936539,0.703367747814326,5.847110452190879,1.6857874936143995,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,2.0,64,0.0001,32,1.0,95.24275231361388,19837,0.743363740629126,0.6874342179935214,5.442966364925738,1.6464153497224825,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,1.0,64,0.0001,64,0.1,147.1967577934265,19837,0.9952408706417796,0.7831853066708797,6.419057132032005,1.796281883944462,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,1.0,64,0.0001,32,1.0,113.88771176338196,19837,0.9714248256843075,0.7613606833068055,6.328910037340969,1.7746331932564263,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,2.0,64,0.001,32,10.0,43.80341815948486,19837,0.70813344976433,0.666868208728758,5.177574823489858,1.5922403147443036,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,5,512,24,2.0,64,0.0001,64,1.0,134.89350509643555,19837,0.7683512752916234,0.7060414240745102,5.587108444892199,1.6833518485637395,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,128,0.001,64,10.0,37.223477602005005,19837,0.9041890212440108,0.7342552562467793,6.137712961774926,1.731926312800136,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,128,0.01,64,0.1,67.23224449157715,19837,0.7746852021259052,0.6728428371963083,5.322763497304245,1.6147631278866394,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,128,0.01,32,0.1,28.492594718933105,19837,0.8022580410550175,0.6877963773620291,5.42836446639252,1.6114859696059385,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,64,0.01,64,1.0,24.78064799308777,19837,0.7083367676904593,0.6612785686394846,5.133417707948745,1.5752093018746065,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,0.0,64,0.001,64,1.0,45.33181691169739,19837,0.8729110006732148,0.724612993217333,6.02513965419512,1.716167435306346,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,128,0.001,32,1.0,72.59906387329102,19837,0.8770152190252726,0.7251514834337555,6.039752982460028,1.7185158973972192,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,0.0,64,0.001,32,10.0,95.37064123153688,19837,0.8539039708235387,0.716799123343677,5.980142269327761,1.709900149511134,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,64,0.01,32,10.0,33.01914882659912,19837,0.7022828568743459,0.6635059948794866,5.072948260984738,1.5740092895228457,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,0.0,128,0.01,64,0.1,28.705183506011963,19837,0.8024422871782793,0.6813816024398972,5.580370837622493,1.6279856467815983,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,128,0.001,32,0.1,71.58832144737244,19837,0.9269382320425104,0.7331797543066203,6.026714709877886,1.7027762723430797,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,128,0.001,32,1.0,39.8454167842865,19837,0.7077611975383372,0.6662023775192237,5.164636410568209,1.5920420017294696,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,0.0,64,0.001,64,0.1,89.69385409355164,19837,0.9220702220603278,0.7404939195499111,6.11912256126008,1.7408084810863194,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,128,0.001,64,1.0,48.99692320823669,19837,0.7069814776001605,0.6673072887594023,5.146381760485835,1.5904323294204603,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,128,0.001,64,0.1,91.70483565330504,19837,0.9091371859330336,0.7299221543975711,6.098837782158692,1.7181311509990969,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,0.0,64,0.001,32,0.01,113.15036869049072,19837,0.785551292821068,0.688247175113672,5.532207556349647,1.633914616578794,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,64,0.01,64,10.0,39.59682631492615,19837,0.8033783944715802,0.6860304443814336,5.703316439031854,1.645143033877444,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,64,0.001,32,1.0,82.27459025382996,19837,0.8630581255647245,0.7242697834463965,5.991620182150303,1.7181885904735696,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,128,0.001,32,0.01,35.623229026794434,19837,0.6885406160903528,0.6643463322836565,5.379208440751381,1.591420325941581,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,0.0,128,0.01,32,0.1,48.96342492103577,19837,0.8183713909250785,0.6883790000612637,5.843843235145144,1.6440734784777356,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,64,0.001,64,10.0,88.50464344024658,19837,0.8678796863067095,0.7224248421464435,6.028773991553622,1.7163429368058876,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,64,0.0001,32,0.01,201.24915981292725,19837,0.7589247596840775,0.6850216069224558,5.594649008275687,1.6683341542734609,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,64,0.0001,64,0.1,225.5129923820496,19837,0.7487172053006118,0.6869270174467527,5.492089342465103,1.6391225214277096,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,128,0.0001,32,1.0,166.99340963363647,19837,0.9621909224619696,0.763298414063063,6.328686854699914,1.773818039430091,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,128,0.0001,64,1.0,185.27430081367493,19837,0.9875116195063958,0.7806058749732134,6.420842965219054,1.7960841175636977,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,64,0.0001,64,0.01,163.22992205619812,19837,0.8912039033518651,0.74209313012494,5.9608276304446735,1.7132619618198022,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,64,0.0001,32,0.1,187.5927767753601,19837,0.907859447823457,0.7468040175587969,6.1535670462243,1.7508320996303166,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,128,0.001,64,0.1,53.28524422645569,19837,0.7600560771668881,0.6597839088880718,5.58672904266223,1.6265045436089087,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,64,0.001,64,0.01,77.64828300476074,19837,0.8931403559572186,0.7343952023019471,5.873996775645496,1.7025757467833158,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,64,0.01,32,1.0,60.56291913986206,19837,0.7607358982007403,0.6748884774689251,5.509352434180753,1.618117822326931,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,64,0.001,32,0.1,90.8069965839386,19837,0.8538189133453113,0.7047324020954014,6.02622751083152,1.703550145077236,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,128,0.001,64,0.1,27.64871931076049,19837,0.7195069365644751,0.6615985512552376,5.263703718995698,1.6049789488194544,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,64,0.01,64,0.1,30.841084480285645,19837,0.8023807709601409,0.6749811394339401,5.785545405146002,1.6336583473694235,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,128,0.01,64,0.01,47.487162590026855,19837,0.6690238880483258,0.647526060425446,4.812931694215833,1.625664164665936,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,128,0.01,64,10.0,28.01695489883423,19837,0.7081903729116271,0.663098008825182,5.084938375335375,1.570198344290988,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,0.0,128,0.01,64,1.0,27.76083469390869,19837,0.8357210432420297,0.6999757456967943,5.832343783807522,1.6683030471947904,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,128,0.001,32,0.1,45.59268951416016,19837,0.7230981232070843,0.6605002798559785,5.565852978923661,1.605568686561263,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,128,0.01,32,0.1,55.22520613670349,19837,0.6959804053412734,0.6505778836025871,5.18135374120629,1.5790124469659144,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,64,0.01,64,0.1,30.895073652267456,19837,0.7081809666262066,0.6607192225189451,5.082555513801216,1.5754777337493229,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,128,0.01,32,0.01,35.160622358322144,19837,0.9395198479699848,0.712007206993023,6.855552291750774,1.8236105479443088,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,0.0,128,0.0001,32,10.0,207.9192154407501,19837,0.9201811523195048,0.7490264616116994,6.233176048539283,1.760751509067182,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,0.0,128,0.0001,64,1.0,229.01602339744568,19837,0.958537603078478,0.7629032502142535,6.327919662873384,1.7744818106373377,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,64,0.01,32,0.1,38.00283527374268,19837,0.8271048424612195,0.6658015976148426,5.387023153262214,1.64008404828998,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,0.0,128,0.01,32,1.0,44.996116399765015,19837,0.7793275382303877,0.6843377491106739,5.5821935855843465,1.6381318437803332,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,2.0,64,0.01,32,0.01,34.14459013938904,19837,0.65495020312023,0.5934244955989989,5.519269064149316,1.5851735853922115,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,64,0.001,32,0.01,60.1681854724884,19837,0.8139137855522846,0.6943828732955325,5.431678981397235,1.624958327471682,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,64,0.001,64,0.1,110.77048301696776,19837,0.8868200194722333,0.7329393923302665,5.918684674384978,1.7166311706107826,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,64,0.0001,32,10.0,273.12165331840515,19837,0.9596168907361337,0.7695555750726214,6.3611473912913095,1.7883425634067125,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,64,0.001,32,10.0,112.27602815628052,19837,0.9277268701395576,0.7415254441452185,6.252372932554455,1.7510824401404994,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,0.0,128,0.0001,32,0.1,132.23024582862854,19837,0.9262343015082888,0.747780883579876,6.183427763740439,1.7481104602784918,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,7,512,24,1.0,64,0.0001,64,1.0,263.52009677886963,19837,0.9751860831838118,0.7689310248085519,6.398051449656689,1.791438476115494,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,64,0.01,32,0.1,5.521526336669922,24141,0.707947471453922,0.6659895579343241,5.191014056428617,1.5903317790984932,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,0.0,128,0.001,64,1.0,10.08701753616333,24141,0.7825486158038287,0.6895659411167062,5.638017770006322,1.6538288137299306,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,128,0.001,32,0.01,4.511547565460205,24141,0.7922657182560993,0.6809917368496986,5.688986971233954,1.6372411522906238,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,64,0.01,64,10.0,4.066492319107056,24141,0.7234196875449269,0.6645881076082828,5.2784341062749975,1.5949352738211822,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,64,0.01,32,1.0,8.250048160552979,24141,0.7143807755432277,0.665354746887615,5.235697972312798,1.5923224091030828,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,128,0.001,64,0.1,6.620253324508667,24141,0.7240204571936588,0.6747117077488292,5.217028912169602,1.6019262307546145,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,0.0,128,0.001,32,1.0,12.70318841934204,24141,0.7552229214860705,0.6772666500546225,5.504231503783349,1.6302023244088168,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,64,0.01,64,0.1,8.675312757492065,24141,0.712789690146021,0.6639650856382359,5.22390523534926,1.5904950808079388,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,128,0.01,32,1.0,4.191482067108154,24141,0.7123826031867123,0.660662897799122,5.157179828921358,1.576366594953987,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,64,0.001,64,0.01,16.072449684143066,24141,0.8198671775540297,0.7038788102274973,5.569628937280108,1.6439193503150855,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,0.0,128,0.01,64,0.1,5.053142786026001,24141,0.737165907158018,0.660818991129788,5.354092972211511,1.590624202444623,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,64,0.001,32,1.0,17.21314549446106,24141,0.7705040425897448,0.6843823746109793,5.597217004872472,1.647770118654865,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,0.0,128,0.01,32,0.01,6.261447906494141,24141,0.7257053468433623,0.6659928192058864,5.155604907127136,1.578803031647492,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,64,0.001,64,10.0,9.949116230010986,24141,0.8597170374599655,0.7240126214705253,5.968041296232902,1.7141794995293025,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,128,0.01,64,1.0,5.043791055679321,24141,0.7070332662792477,0.6612175566651344,5.123402108941116,1.5745917581683009,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,64,0.001,32,0.1,13.460724353790283,24141,0.7535840652322439,0.6759031023122501,5.491607404930011,1.6245592156748232,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,128,0.001,64,1.0,15.117354154586792,24141,0.8102859009630146,0.6967081292357886,5.745349004159744,1.6650753895716142,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,64,0.001,64,0.1,6.671098470687866,24141,0.7289153576839231,0.6734432960733828,5.369548712797637,1.619345459297122,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,128,0.01,32,1.0,14.229958295822144,24141,0.7137854611263227,0.6650820731777463,5.234368694861469,1.5920971193589364,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,128,0.001,64,0.01,5.294835329055786,24141,0.8480440308004118,0.7169704756664868,5.823767436323457,1.6877563989997943,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,64,0.01,64,1.0,3.2367377281188965,24141,0.7013700337632933,0.6700396352237785,5.06769124736118,1.5824810154308475,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,128,0.001,32,0.1,12.809771299362184,24141,0.7602221413253208,0.6764035772038717,5.520015235288414,1.6281324200492169,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,128,0.01,32,0.1,4.526099681854248,24141,0.7170844138923305,0.6646961350489335,5.249366126994295,1.5929894673293283,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,0.0,64,0.01,64,0.1,7.299801349639893,24141,0.718143928519156,0.6620313607331628,5.256338206597566,1.5887815507337606,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,128,0.01,32,0.1,6.768508672714233,24141,0.7066816021612224,0.6626559275153922,5.157878390246776,1.5819934751838691,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,64,0.01,32,10.0,6.55272912979126,24141,0.7046538607895476,0.6621771238498693,5.148871389824064,1.5822807560453132,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,0.0,64,0.001,32,10.0,18.83042025566101,24141,0.7454133989120002,0.6751711792110453,5.459275037512882,1.6242402835977643,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,128,0.01,64,0.01,6.561967849731445,24141,0.7911338982987631,0.6704192237691574,5.546930086001608,1.6017226958503523,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,0.0,64,0.01,32,0.01,4.733255386352539,24141,0.7173213118268553,0.6597531780243819,5.304277581928736,1.5869298305895978,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,128,0.001,32,1.0,21.087552785873413,24141,0.7485222739227192,0.6791288765731065,5.471291916989998,1.630833565773922,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,128,0.01,64,0.1,4.3016579151153564,24141,0.7072231940320575,0.6614779273975654,5.122221989024987,1.5747195188325231,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,128,0.01,64,0.1,4.235728979110718,24141,0.7173938156782188,0.6703948794143544,5.133209153204939,1.5847518322637204,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,64,0.01,32,0.01,3.224184513092041,24141,0.7284771712722661,0.6646341054901146,5.384616545755638,1.600760669523518,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,128,0.01,64,1.0,5.786087274551392,24141,0.7236767817923855,0.6629810330673215,5.268364591313728,1.590986910204714,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,128,0.001,32,0.01,18.67824363708496,24141,0.7468154570302192,0.6652705334929534,5.435222520754106,1.6089301850601236,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,0.0,64,0.01,32,1.0,8.089950799942017,24141,0.708969028371885,0.6681387474917275,5.211928772614743,1.5969663998062391,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,64,0.01,64,0.1,3.862758874893189,24141,0.7110364060892952,0.6642503169742742,5.189052805350853,1.5845706132032495,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,64,0.01,64,0.01,5.881987571716309,24141,0.72541708860964,0.6610438945818865,5.210001621860051,1.5858751879788324,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,64,0.001,64,10.0,11.659809350967407,24141,0.7157645351525876,0.6676617672691815,5.254680096850343,1.599896267468291,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,64,0.01,32,0.1,6.498709678649902,24141,0.7140810913064694,0.6624424188911402,5.234765497449411,1.5880971476273018,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,0.0,64,0.001,32,0.1,19.350308179855347,24141,0.7612617181529737,0.6779942548431576,5.538327896601636,1.6316179718830703,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,128,0.01,32,0.01,13.903059005737305,24141,0.720256056706053,0.6626563680119129,5.248499858351281,1.5936919311384643,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,128,0.001,64,0.1,6.171257257461548,24141,0.8344779837187825,0.7085791055469097,5.8221338686879305,1.6841053943602964,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,0.0,64,0.01,64,10.0,5.616186857223511,24141,0.7094331499667246,0.6683548680812245,5.147816777057666,1.5879850231480497,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,128,0.01,64,10.0,3.526026725769043,24141,0.7348998579849605,0.6679006647370461,5.296413452705083,1.593332114859569,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,64,0.001,32,0.1,7.742157697677612,24141,0.7125526368138898,0.6705910631144819,5.219192461227721,1.6008344379693331,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,2.0,64,0.01,64,10.0,3.8678152561187744,24141,0.7393839790233258,0.6649258248487093,5.372074864076923,1.5957789860636862,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,0.0,64,0.001,64,1.0,13.77220582962036,24141,0.8155764177226695,0.7044769141322275,5.758111891745101,1.6779366748549611,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,64,0.01,32,10.0,7.578832864761352,24141,0.7159917736295184,0.6638073902141406,5.241174138741326,1.590007712867509,,,,,
Illness_pred=24,AutonLab/MOMENT-1-small,VAE,7,1,512,24,1.0,64,0.01,32,10.0,4.7554144859313965,24141,0.7082811689448528,0.664392718180248,5.185288854721225,1.5888217119873296,,,,,
