dataset,foundational_model,adapter,n_features,n_components,is_fine_tuned,pca_in_preprocessing,use_revin,context_length,forecasting_horizon,running_time,seed,metric,value,train_size
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1310.7535886764526,28664.0,mse,0.7088435555229168,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1310.7535886764526,28664.0,mae,0.5764778725572544,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1310.7535886764526,28664.0,scaled_mse,0.7023016399591302,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1310.7535886764526,28664.0,scaled_mae,0.5759127948407012,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1711.3413677215576,5617.0,mse,0.37534951962420826,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1711.3413677215576,5617.0,mae,0.42629357139215335,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1711.3413677215576,5617.0,scaled_mse,0.3733279078184295,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1711.3413677215576,5617.0,scaled_mae,0.4246124804321665,
ETTm1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,11933.74229979515,23772.0,mse,0.6788116162817798,
ETTm1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,11933.74229979515,23772.0,mae,0.5434390496684569,
ETTm1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,11933.74229979515,23772.0,scaled_mse,0.6752689363754081,
ETTm1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,11933.74229979515,23772.0,scaled_mae,0.5426966026086396,
Weather,AutonLab/MOMENT-1-small,linearAE,21,21,supervised,False,True,512.0,96,12949.433705329895,32372.0,mse,0.27162542623297153,
Weather,AutonLab/MOMENT-1-small,linearAE,21,21,supervised,False,True,512.0,96,12949.433705329895,32372.0,mae,0.31953574238575055,
Weather,AutonLab/MOMENT-1-small,linearAE,21,21,supervised,False,True,512.0,96,12949.433705329895,32372.0,scaled_mse,0.27140893798102667,
